longitude,latitude,American Crow,Belted Kingfisher,Blue Jay,Blue-gray Gnatcatcher,Brown Pelican,Brown Thrasher,Carolina Chickadee,Carolina Wren,Common Grackle,Double-crested Cormorant,Downy Woodpecker,Eastern Bluebird,Eastern Phoebe,Eastern Towhee,European Starling,Fish Crow,Forster's Tern,Gray Catbird,Great Blue Heron,Great Crested Flycatcher,Great Egret,House Finch,House Sparrow,Killdeer,Laughing Gull,Little Blue Heron,Marbled Godwit,Mourning Dove,Northern Cardinal,Northern Mockingbird,Osprey,Pine Warbler,Red-bellied Woodpecker,Red-winged Blackbird,Ring-billed Gull,Royal Tern,Ruby-crowned Kinglet,Ruby-throated Hummingbird,Sanderling,Snowy Egret,Tufted Titmouse,Turkey Vulture,White Ibis,White-eyed Vireo,Willet,Yellow-rumped Warbler
-86.93880661892585,30.41315524296252,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.90850368340341,30.42394050667146,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.87820407479849,30.434714704829663,54.0,2.0,402.0,6.0,2980.0,19.0,54.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.84790114059014,30.44548009607792,54.0,2.0,402.0,6.0,2980.0,19.0,147.0,54.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,2980.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.81759677941359,30.45623504242108,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.78728972198564,30.466989981957997,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,6.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.75697528665333,30.47773206960181,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,19.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.72666189840143,30.488466795608517,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,54.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.69634225418999,30.49919628392223,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,54.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.66601882096029,30.509906045931523,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,54.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.63569845592333,30.52061212432325,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,54.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.60536999591103,30.531311154092585,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,2980.0,402.0,19.0,6.0,54.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.57504517315822,30.54200678849448,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.54471422538653,30.552695872307034,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,1096.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.51437943724699,30.56337363309755,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.48404342398965,30.574044245949743,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.4537042072185,30.584707269233935,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.42336064086484,30.595361509779224,54.0,2.0,402.0,6.0,1096.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,59873.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,54.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.39301484282026,30.606012516526125,147.0,2.0,402.0,6.0,1096.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,22025.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.36266526019129,30.616650808480603,147.0,2.0,1096.0,6.0,1096.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,22025.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.33231945144523,30.6272841335502,147.0,2.0,1096.0,6.0,1096.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,147.0,147.0,19.0,22025.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.30196682842241,30.63790398212879,147.0,2.0,1096.0,6.0,1096.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,19.0,22025.0,2.0,0.0,1096.0,8102.0,402.0,19.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.27161145145156,30.648513918220807,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,2.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.24124996652642,30.65912212058623,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,2.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.21089474483507,30.66971991571164,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,54.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.18053220838537,30.680311205144125,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.15016747379882,30.690895113093607,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.11979779604437,30.701468975200495,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.08942021326995,30.71203727934423,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.05904186139547,30.722595904115067,147.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,54.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-86.02867191691573,30.733143134020185,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.9982877836775,30.743689509151753,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.96790554671406,30.7542218126818,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.93752224054323,30.764751460987785,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.90713228558892,30.775268624297603,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.87674358217124,30.785780155282147,1096.0,2.0,1096.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.84635131875628,30.796282703160927,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.81595293440387,30.80677886352168,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.78555629770138,30.81726533460629,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.75516157837089,30.827747160375345,1096.0,2.0,1096.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-85.72476257258678,30.838217849796212,1096.0,2.0,1096.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.6943551110468,30.84868197662026,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.6639460046452,30.85913462682111,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.63353371014992,30.869582161322736,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.6031257268137,30.88002019978657,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.57270656615898,30.89044987793581,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.54228457319668,30.90087475237797,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.51186114343714,30.911287721455388,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.48144349094255,30.92169647088148,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.45102274813216,30.932094970867848,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,54.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.42059235543921,30.942484901811156,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,402.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.39016302337023,30.952868485378566,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,147.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.35972721437125,30.963241187105588,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,2.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,147.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.32929058527657,30.97360889980199,8102.0,2.0,2980.0,6.0,54.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,1096.0,6.0,0.0,402.0,8102.0,147.0,6.0,6.0,19.0,402.0,6.0,19.0,6.0,19.0,6.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.29885417085652,30.98397207185959,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.26841291128983,30.99432562298579,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.23797012914875,31.004664089994865,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.20752414069948,31.01500077976076,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.17707447683927,31.025326836900497,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.14662100184987,31.035642617086655,2980.0,2.0,2980.0,6.0,54.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,6.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.11617518415454,31.04595300015611,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.08572121991982,31.056253713160153,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,54.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.0552599818837,31.06654714498238,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-85.02479651332389,31.0768335251071,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-84.99433690675187,31.087114939600177,1096.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,2.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
